,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
3383,,2008-11-28 07:48:31,2008-08-29, EPAY,Bottomline Technologies Inc /de/,Fortune Peter S,COO,P - Purchase,$11.61,+176,"187,502",0%,"+$2,043",+7,-5,-3,+58
3384,,2008-11-28 07:18:20,2008-11-26, PRGF,Proginet Corp,Wolpert Allen,Dir,P - Purchase,$0.39,"+50,000","149,495",+50%,"+$19,500",,,,
3385,,2008-11-28 07:18:12,2008-11-26, CAAS,China Automotive Systems Inc,Qizhou Wu,"Pres, CEO",P - Purchase,$2.48,"+8,700","2,133,396",0%,"+$21,536",+14,+9,+24,+150
3386,M,2008-11-26 21:33:28,2008-11-24, ASYT,Asyst Technologies Inc,Bonora Anthony C,"EVP, CTO",P - Purchase,$0.29,"+79,600","705,253",+13%,"+$22,754",,,,
3387,,2008-11-26 21:30:30,2008-11-25, ASYT,Asyst Technologies Inc,Simon William,Dir,P - Purchase,$0.29,"+25,000","109,065",+30%,"+$7,240",,,,
3388,,2008-11-26 21:28:22,2008-11-26, ASYT,Asyst Technologies Inc,Santelli Anthony E,Dir,P - Purchase,$0.31,"+64,000","153,696",+71%,"+$19,840",,,,
3389,,2008-11-26 20:54:56,2008-11-26, ENP,Encore Energy Partners LP,King Luther Jr,Dir,P - Purchase,$11.03,"+2,500","113,000",+2%,"+$27,586",,,,
3390,M,2008-11-26 20:34:45,2008-11-25, GFSI,Goldleaf Financial Solutions Inc.,Schneider John D Jr,Dir,P - Purchase,$0.64,"+6,800","85,100",+9%,"+$4,328",,,,
3391,,2008-11-26 20:32:13,2008-11-26, AOC,Aon Corp,Conti Fulvio,Dir,P - Purchase,$43.15,"+2,000","2,000",New,"+$86,299",,,,
3392,,2008-11-26 20:29:32,2008-11-24, GFSI,Goldleaf Financial Solutions Inc.,Hough Lawrence A,Dir,P - Purchase,$0.75,"+5,000","31,590",+19%,"+$3,750",,,,
3393,D,2008-11-26 20:15:28,2008-11-26, PXLW,"Pixelworks, Inc",Fiebiger James R,Dir,P - Purchase,$1.01,"+9,000","12,333",+270%,"+$9,126",+4,-11,-29,+101
3394,M,2008-11-26 20:11:48,2008-11-24, MGI,Moneygram International Inc,Blum Capital Partners LP,10%,P - Purchase,$0.95,"+137,785","15,742,728",+1%,"+$130,502",+1,-6,-2,+67
3395,,2008-11-26 19:38:22,2008-11-25, ACTI,Actividentity Corp,Evans Grant,CEO,P - Purchase,$1.44,"+10,956","10,956",New,"+$15,740",,,,
3396,,2008-11-26 19:34:55,2008-11-25, JMBA,"Jamba, Inc.",Luey Karen L,"SVP, CFO",P - Purchase,$0.59,"+26,500","37,500",+241%,"+$15,635",+7,+15,-17,+71
3397,,2008-11-26 19:06:53,2008-11-26, FVRG,Forevergreen Worldwide Corp,Williams Ronald K,"Pres, CEO",P - Purchase,$0.35,"+10,000","2,149,395",0%,"+$3,500",,,,
3398,,2008-11-26 19:05:37,2008-11-25, COLM,Columbia Sportswear Co,Bragdon Peter J,"VP, GC",P - Purchase,$26.80,+200,627,+47%,"+$5,360",-1,+4,+9,+1
3399,,2008-11-26 19:00:11,2008-11-26, JMP,Jmp Group Inc.,Johnson Craig R,Pres,P - Purchase,$3.62,"+4,002","846,782",0%,"+$14,487",+1,+10,+45,+94
3400,,2008-12-09 20:29:52,2008-12-09, AVSR,Avistar Communications Corp,Heinrichs R Stephen,"Dir, 10%",P - Purchase,$0.81,"+3,854","5,594,555",0%,"+$3,110",,,,
3401,M,2008-12-09 20:29:23,2008-12-05, MKGBB,Middle Kingdom Alliance Corp.,Capital Ally Investments Ltd,10%,P - Purchase,$8.35,"+180,000","2,745,000",+7%,"+$1,503,000",,,,
3402,D,2008-12-09 20:23:26,2008-12-08, CTZN,Citizens First Bancorp Inc,Brandewie Douglas Ernest,Pres - Mortgage LLC,P - Purchase,$2.20,"+4,340","15,750",+38%,"+$9,534",,,,
3403,D,2008-12-09 20:17:11,2008-12-08, CTZN,Citizens First Bancorp Inc,Demashkieh Walid,Dir,P - Purchase,$1.82,"+2,000","18,951",+12%,"+$3,650",,,,
3404,,2008-12-09 20:09:54,2008-12-09, MBHI,Midwest Banc Holdings Inc,Hartley Gerald F,Dir,P - Purchase,$2.11,"+3,000","55,000",+6%,"+$6,324",,,,
3405,M,2008-12-09 20:06:17,2008-12-05, BBG,Bill Barrett Corp,Warburg Pincus & Co,10%,P - Purchase,$17.26,"+435,000","11,563,871",+4%,"+$7,506,634",+12,+9,+24,+78
3406,M,2008-12-09 20:05:46,2008-12-05, BBG,Bill Barrett Corp,Harris Jeffrey,Dir,P - Purchase,$17.26,"+435,000","11,599,882",+4%,"+$7,506,634",+12,+9,+24,+78
3407,M,2008-12-09 19:54:35,2008-12-05, ORNG,Orange 21 Inc.,Costa Brava Partnership III LP,10%,P - Purchase,$1.09,"+712,528","1,535,231",+87%,"+$778,358",,,,
3408,,2008-12-09 19:37:48,2008-12-05, BRNC,"Bronco Drilling Company, Inc.",Inmobiliaria Carso S A De C V,"Affiliates - see Exhibit 99-1, 10%",P - Purchase,$6.35,"+25,000","5,931,300",0%,"+$158,727",,,,
3409,,2008-12-09 19:27:12,2008-12-05, HEOP,Heritage Oaks Bancorp,Fugate Mark C,Dir,P - Purchase,$6.10,+400,"89,181",0%,"+$2,440",-3,-5,+5,+20
3410,M,2008-12-09 19:25:53,2008-12-05, ITCD,Itc Deltacom Inc,Tennenbaum Capital Partners LLC,10%,P - Purchase,$0.43,"+745,569","12,300,285",+6%,"+$319,380",,,,
3411,M,2008-12-09 19:07:58,2008-12-05, LNUX,"Sourceforge, Inc","Marlin Sams Fund, L.P.","See Remarks, 10%",P - Purchase,$0.70,"+2,429,801","35,799,005",+7%,"+$1,707,702",,,,
3412,,2008-12-09 19:05:25,2008-12-08, HEOP,Heritage Oaks Bancorp,Behrman Michael J.,Dir,P - Purchase,$5.71,"+1,000","32,047",+3%,"+$5,710",-3,-5,+5,+20
3413,M,2008-12-09 19:04:10,2008-12-08, ECTX,Ectel Ltd,Diker Management LLC,10%,P - Purchase,$0.67,"+40,129","2,697,939",+2%,"+$27,087",,,,
3414,,2008-12-09 19:03:23,2008-12-09, TEC,Teton Energy Corp,Woodcock James J,Dir,P - Purchase,$1.00,"+8,200","390,425",+2%,"+$8,200",,,,
3415,,2008-12-09 19:03:00,2008-12-08, BMRN,Biomarin Pharmaceutical Inc,Bienaime Jean Jacques,CEO,P - Purchase,$17.20,"+4,000","10,917",+58%,"+$68,792",+7,-1,+13,-15
3416,,2008-12-09 18:57:14,2008-12-05, QUIK,Quicklogic Corporation,Tauss Gary H,Dir,P - Purchase,$0.69,"+5,136","10,136",+103%,"+$3,535",-5,-13,+20,+86
3417,,2008-12-09 18:48:38,2008-12-08, VQ,"Venoco, Inc.",Marquez Timothy,"CEO, 10%",P - Purchase,$2.80,"+750,000","27,501,978",+3%,"+$2,100,000",+12,-4,+10,+217
3418,D,2008-12-09 18:39:44,2008-12-08, BRY,Berry Petroleum Co,Bush William E Jr,Dir,P - Purchase,$7.19,"+2,650","263,296",+1%,"+$19,060",+16,+11,+18,+211
3419,,2008-12-09 18:30:11,2008-12-09, DDRX,Diedrich Coffee Inc,McCarthy Sean Martin,CFO,P - Purchase,$0.39,"+1,500","1,500",New,+$585,,,,
3420,,2008-12-09 18:23:59,2008-12-08, BGCP,"Bgc Partners, Inc.",Weis Albert M,Dir,P - Purchase,$0.00,"+9,916","9,916",New,+$0,+1,-14,-6,+6
3421,,2008-12-09 18:19:30,2008-12-09, BKI,Buckeye Technologies Inc,Cannon R Howard,Dir,P - Purchase,$3.09,"+5,200","396,806",+1%,"+$16,048",-2,-4,+36,+45
3422,,2008-12-09 18:19:26,2008-12-08, RZ,Raser Technologies Inc,Higginson Kraig,"Dir, 10%",P - Purchase,$3.59,+650,"9,379,092",0%,"+$2,334",,,,
3423,,2008-12-09 18:15:03,2008-12-09, WLDN,"Willdan Group, Inc.",Toups John M,Dir,P - Purchase,$1.79,"+1,800","5,250",+52%,"+$3,217",-10,-10,+51,+8
3424,,2008-12-09 18:13:24,2008-12-08, LXP,Lexington Realty Trust,Rouse Richard J,Chief Investment Officer,P - Purchase,$8.39,"+5,000","416,315",+1%,"+$41,964",+12,+2,+33,+4
3425,M,2008-12-09 18:02:30,2008-12-08, GTF,Cytomedix Inc,Jorden David Emerson,Dir,P - Purchase,$0.24,"+20,000","3,184,134",+1%,"+$4,800",,,,
3426,M,2008-12-09 17:54:05,2008-12-05, DYAI,Dyadic International Inc,Kitt Barry M,10%,P - Purchase,$0.15,"+35,000","1,884,772",+2%,"+$5,250",,,,
3427,,2008-12-09 17:52:43,2008-12-08, BGCP,"Bgc Partners, Inc.",Sloane Barry R,Dir,P - Purchase,$0.00,"+9,916","9,916",New,+$0,+1,-14,-6,+6
3428,DM,2008-12-09 17:52:41,2008-12-08, EDAC,Edac Technologies Corp,Raffay Stephen J,Dir,P - Purchase,$2.36,"+4,000","23,000",+21%,"+$9,420",+9,+5,-6,+71
3429,AD,2008-12-09 17:51:49,2008-12-05, TBSI,Tbs International Ltd,Royce Joseph E,"Pres, CEO, 10%",P - Purchase,$4.31,"+92,706","2,985,122",+3%,"+$399,275",,,,
3430,AD,2008-12-09 17:50:31,2008-12-05, TBSI,Tbs International Ltd,Royce Elaine M,10%,P - Purchase,$4.31,"+92,706","2,985,122",+3%,"+$399,275",,,,
3431,D,2008-12-09 17:49:09,2008-12-09, BRY,Berry Petroleum Co,Wolf David D,"EVP, CFO",P - Purchase,$7.77,"+14,500","39,300",+58%,"+$112,716",+16,+11,+18,+211
3432,,2008-12-09 17:42:18,2008-12-09, NOBL,"Noble International, Ltd.",Ayer James W.,CFO North America,P - Purchase,$0.50,"+1,100","1,100",New,+$554,,,,
3433,,2008-12-09 17:39:00,2008-12-05, BEXP,Brigham Exploration Co,Smith Hobart A,Dir,P - Purchase,$2.50,"+1,114","17,114",+7%,"+$2,785",,,,
3434,,2008-12-09 17:34:36,2008-12-09, DMND,Diamond Foods Inc,Johnson Lloyd J,"EVP, Chief Sales Officer",P - Purchase,$24.88,"+1,000","34,000",+3%,"+$24,876",+1,-2,-18,+15
3435,,2008-12-09 17:33:14,2008-12-08, BGCP,"Bgc Partners, Inc.",Dalton John H,Dir,P - Purchase,$0.00,"+9,916","9,916",New,+$0,+1,-14,-6,+6
3436,,2008-12-09 17:32:30,2008-12-05, SRI,Stoneridge Inc,Jacobs Douglas C,Dir,P - Purchase,$3.64,"+10,000","32,600",+44%,"+$36,447",+7,-3,+22,+10
3437,M,2008-12-09 17:32:28,2008-12-05, NGSX,Neurogesx Inc,Bienaime Jean Jacques,Dir,P - Purchase,$1.74,"+3,400","32,822",+12%,"+$5,921",-7,-14,-25,+246
3438,M,2008-12-09 17:22:26,2008-12-05, AQQ,American Spectrum Realty Inc,Carden William J,"CEO, Pres, 10%",P - Purchase,$27.90,+237,"456,834",0%,"+$6,613",-3,-5,-17,-31
3439,M,2008-12-09 17:20:40,2008-12-05, AQQ,American Spectrum Realty Inc,Galardi John N,"Dir, 10%",P - Purchase,$27.90,+237,"457,867",0%,"+$6,613",-3,-5,-17,-31
3440,M,2008-12-09 17:19:19,2008-12-05, AQQ,American Spectrum Realty Inc,Brown Timothy R,Dir,P - Purchase,$27.90,+228,"99,355",0%,"+$6,361",-3,-5,-17,-31
3441,,2008-12-09 17:18:57,2008-12-03, BGP,Borders Group Inc,"Pershing Square Capital Management, L.P.",10%,P - Purchase,$0.68,"+5,257,659","10,597,880",+98%,"+$3,575,208",,,,
3442,,2008-12-09 17:18:43,2008-12-08, KVHI,Kvh Industries Inc de,Bruun Brent C,VP Bus Development,P - Purchase,$4.45,"+1,300","12,640",+11%,"+$5,785",-9,-6,+32,+50
3443,,2008-12-09 17:17:59,2008-12-09, GLTC,"Geltech Solutions, Inc.",Ingarra Joseph,Pres,P - Purchase,$0.80,+200,"127,843",0%,+$160,,,,
3444,,2008-12-09 17:17:12,2008-12-05, ETM,Entercom Communications Corp,Field David J,"Pres, CEO, 10%",P - Purchase,$1.00,"+3,850","2,142,610",0%,"+$3,849",-4,-36,+11,+51
3445,,2008-12-09 17:15:38,2008-12-05, ETM,Entercom Communications Corp,Field Joseph M,"COB, 10%",P - Purchase,$1.00,"+9,625","1,469,637",+1%,"+$9,623",-4,-36,+11,+51
3446,,2008-12-09 17:13:33,2008-12-05, CPK,Chesapeake Utilities Corp,Zola Stanley Robert,Pres,P - Purchase,$30.22,+7,"14,484",0%,+$212,+1,0,-4,+3
3447,,2008-12-09 17:13:14,2008-12-05, CPK,Chesapeake Utilities Corp,Cooper Beth W,"SVP, CFO",P - Purchase,$30.22,+6,"10,714",0%,+$181,+1,0,-4,+3
3448,,2008-12-09 17:12:59,2008-12-05, CPK,Chesapeake Utilities Corp,Thompson Stephen C,SVP,P - Purchase,$30.22,+8,"25,394",0%,+$242,+1,0,-4,+3
3449,,2008-12-09 17:12:07,2008-12-05, BCAR,Bank of the Carolinas Corp,Marziano Robert E,"COB, CEO",P - Purchase,$5.25,"+1,000","120,502",+1%,"+$5,250",-16,-28,-26,-7
3450,,2008-12-09 17:11:29,2008-12-05, WLFC,Willis Lease Finance Corp,Jacobs Sy,10%,P - Purchase,$9.03,"+34,000","1,123,977",+3%,"+$307,020",+1,-3,+8,+37
3451,M,2008-12-09 17:10:39,2008-12-08, ALGI,American Locker Group Inc,Zaidins Paul M,Pres,P - Purchase,$1.00,"+4,000","10,000",+67%,"+$4,000",,,,
3452,,2008-12-09 17:10:23,2008-12-09, ILC,Ilinc Communications Inc,Powers James M Jr,"COB, Pres, CEO",P - Purchase,$0.10,"+7,600","1,651,771",0%,+$760,,,,
3453,,2008-12-09 17:08:49,2008-12-08, BGCP,"Bgc Partners, Inc.",Koshland Catherine P,Dir,P - Purchase,$0.00,"+9,916","9,916",New,+$0,+1,-14,-6,+6
3454,,2008-12-09 17:06:14,2008-12-05, LGND,Ligand Pharmaceuticals Inc,Bvf Partners L P/il,"Indirect Beneficial Owner, 10%",P - Purchase,$1.98,"+28,283","13,537,275",0%,"+$56,065",+4,-9,+10,+24
3455,,2008-12-09 17:04:11,2008-12-05, ICO,"International Coal Group, Inc.",Fairfax Financial Holdings Ltd/ Can,10%,P - Purchase,$1.82,"+4,090,000","30,139,400",+16%,"+$7,429,894",,,,
3456,M,2008-12-09 17:03:49,2008-12-05, SNIC,Sonic Solutions/ca/,Sauer Mary C,Dir,P - Purchase,$1.19,"+317,307","2,547,555",+14%,"+$377,904",,,,
3457,M,2008-12-09 17:03:09,2008-12-05, SNIC,Sonic Solutions/ca/,Doris Robert J,Dir,P - Purchase,$1.19,"+317,307","2,547,555",+14%,"+$377,904",,,,
3458,,2008-12-09 17:03:04,2008-12-05, CRXX,"Combinatorx, Inc",Bvf Partners L P/il,"Indirect Beneficial Owner, 10%",P - Purchase,$0.57,"+1,530,572","10,008,871",+18%,"+$872,425",,,,
3459,,2008-12-09 17:02:57,2008-11-21, ORLY,O Reilly Automotive Inc,Greene Joe C,Dir,P - Purchase,$24.50,"+2,033","4,833",+73%,"+$49,809",-1,0,+3,+31
3460,,2008-12-09 17:01:52,2008-12-08, DNBF,Dnb Financial Corp /pa/,Sopp Gerald F,CFO,P - Purchase,$10.75,+127,"6,887",+2%,"+$1,365",+1,+17,-7,-8
3461,,2008-12-09 16:58:24,2008-12-08, RPI,Roberts Realty Investors Inc,Davis John Lloyd,Dir,P - Purchase,$1.45,"+4,000","14,000",+40%,"+$5,800",+1,+1,-37,-38
3462,,2008-12-09 16:57:38,2008-12-08, DNBF,Dnb Financial Corp /pa/,Melfi Albert J Jr,"EVP, Lending",P - Purchase,$10.75,+165,"5,520",+3%,"+$1,774",+1,+17,-7,-8
3463,M,2008-12-09 16:55:41,2008-12-05, OZM,Och-Ziff Capital Management Group LLC,Och Daniel,"CEO, 10%",P - Purchase,$4.86,"+53,400","699,201",+8%,"+$259,720",+3,0,-4,+79
3464,AM,2008-12-09 16:54:35,2008-12-04, FIGI,"Fortress International Group, Inc.",Weiss Harvey Louis,Vice COB,P - Purchase,$0.96,"+30,000","648,000",+5%,"+$28,650",,,,
3465,,2008-12-09 16:53:24,2008-12-05, FIGI,"Fortress International Group, Inc.",Nickles Donald L,Dir,P - Purchase,$0.95,"+20,000","240,000",+9%,"+$19,000",,,,
3466,,2008-12-09 16:53:23,2008-12-08, DNBF,Dnb Financial Corp /pa/,Latoff William S,"COB, CEO",P - Purchase,$10.75,+939,"149,142",+1%,"+$10,094",+1,+17,-7,-8
3467,,2008-12-09 16:51:44,2008-12-05, WEN,"Wendy'S/arby'S Group, Inc.","Trian Fund Management, L.P.",10%,P - Purchase,$4.15,"+49,395,394","76,623,145",+181%,"+$204,990,885",+3,+2,+17,0
3468,,2008-12-09 16:50:34,2008-12-05, WEN,"Wendy'S/arby'S Group, Inc.","Trian Fund Management, L.P.",10%,P - Purchase,$4.15,"+49,395,394","76,623,145",+181%,"+$204,990,885",+3,+2,+17,0
3469,,2008-12-09 16:49:51,2008-12-08, DNBF,Dnb Financial Corp /pa/,Kline C Tomlinson III,"SVP, Lending",P - Purchase,$10.75,+118,"3,003",+4%,"+$1,269",+1,+17,-7,-8
3470,,2008-12-09 16:45:48,2008-12-05, CHK,Chesapeake Energy Corp,Nickles Donald L,Dir,P - Purchase,$11.28,"+2,000","52,525",+4%,"+$22,560",+23,+8,+23,+69
3471,,2008-12-09 16:43:58,2008-12-09, UCBI,United Community Banks Inc,Wallis Tim,Dir,P - Purchase,$12.55,+811,"230,686",0%,"+$10,178",+5,-3,-9,-32
3472,,2008-12-09 16:43:27,2008-12-08, THMG,Thunder Mountain Gold Inc,Jones Eric T,CFO,P - Purchase,$0.20,"+1,000","1,638,500",0%,+$200,,,,
3473,,2008-12-09 16:40:49,2008-12-05, WEN,"Wendy'S/arby'S Group, Inc.",Peltz Nelson,"Dir, 10%",P - Purchase,$4.15,"+49,395,394","92,595,977",+114%,"+$204,990,885",+3,+2,+17,0
3474,,2008-12-09 16:39:34,2008-12-05, WEN,"Wendy'S/arby'S Group, Inc.",May Peter W,"Dir, 10%",P - Purchase,$4.15,"+49,395,394","84,843,259",+139%,"+$204,990,885",+3,+2,+17,0
3475,D,2008-12-09 16:39:33,2008-12-08, UNB,Union Bankshares Inc,Silverman David Scott,VP,P - Purchase,$18.38,+30,775,+4%,+$551,0,+9,+8,-13
3476,,2008-12-09 16:37:20,2008-12-09, PRFT,Perficient Inc,McDonald John T,CEO,P - Purchase,$4.54,"+25,000","840,615",+3%,"+$113,483",+8,+5,+11,+60
3477,,2008-12-09 16:36:50,2008-12-05, WEN,"Wendy'S/arby'S Group, Inc.",Garden Edward P,"Dir, 10%",P - Purchase,$4.15,"+49,395,394","76,819,570",+180%,"+$204,990,885",+3,+2,+17,0
3478,,2008-12-09 16:34:29,2008-12-05, PFG,Principal Financial Group Inc,Helton Sandra L,Dir,P - Purchase,$20.00,+85,"15,565",+1%,"+$1,700",+3,-8,+18,+17
3479,,2008-12-09 16:33:09,2008-12-05, DISCA,"Discovery Communications, Inc.",Malone John C,"Dir, 10%",P - Purchase,$13.19,"+60,000","8,349,505",+1%,"+$791,400",-2,-7,+7,+60
3480,,2008-12-09 16:31:36,2008-12-08, CPRX,"Catalyst Pharmaceutical Partners, Inc.",McEnany Patrick J,"Pres, CEO, 10%",P - Purchase,$2.05,"+2,500","3,228,076",0%,"+$5,125",+2,-3,+28,-54
3481,,2008-12-09 16:30:52,2008-12-09, BID,Sothebys,Weibling Dennis M,Dir,P - Purchase,$10.01,"+15,000","25,000",+150%,"+$150,100",+8,-3,-6,+34
3482,M,2008-12-09 16:29:24,2008-12-08, SIGA,Siga Technologies Inc,Slovin Bruce,Dir,P - Purchase,$2.89,"+20,000","20,000",New,"+$57,705",+3,+2,+24,+177
3483,,2008-12-09 16:25:19,2008-12-05, MELA,Electro Optical Sciences Inc /ny,Castleman Breaux,Dir,P - Purchase,$3.70,"+2,000","97,070",+2%,"+$7,400",-2,-28,+4,+84
3484,D,2008-12-09 16:24:39,2008-12-09, FLO,Flowers Foods Inc,Ward Jackie M,Dir,P - Purchase,$24.15,"+1,600","71,537",+2%,"+$38,640",0,-4,-5,-10
3485,,2008-12-09 16:18:57,2008-12-05, CLR,Continental Resources Inc,Grant Robert J,Dir,P - Purchase,$12.13,"+1,500","14,500",+12%,"+$18,196",+23,+23,+50,+112
3486,DM,2008-12-09 16:17:52,2008-12-08, ISCA,International Speedway Corp,Sm Holder L P,"Group Member, 10%",P - Purchase,$27.60,+529,"18,418,871",0%,"+$14,602",-1,-4,+7,-5
3487,DM,2008-12-09 16:16:39,2008-12-08, ISCA,International Speedway Corp,Wcf Family 1 Inc,"Group Member, 10%",P - Purchase,$27.60,+529,"18,418,871",0%,"+$14,602",-1,-4,+7,-5
3488,DM,2008-12-09 16:16:35,2008-12-08, ISCA,International Speedway Corp,1999 William C. France Descendants Trust,"Group Member, 10%",P - Purchase,$27.60,+529,"18,418,871",0%,"+$14,602",-1,-4,+7,-5
3489,M,2008-12-09 16:15:46,2006-09-13, APC,Anadarko Petroleum Corp,Corbett Luke R,Dir,P - Purchase,$49.49,+550,"4,900",+13%,"+$27,220",+7,+9,+23,+46
3490,,2008-12-09 16:14:41,2008-12-08, HTRN,"Healthtronics, Inc.",Shifrin Kenneth S,Dir,P - Purchase,$1.15,"+41,000","227,287",+22%,"+$47,150",,,,
3491,,2008-12-09 16:12:16,2008-12-05, HTRN,"Healthtronics, Inc.",Hicks R Steven,Dir,P - Purchase,$1.15,"+50,000","445,319",+13%,"+$57,500",,,,
3492,,2008-12-09 16:11:55,2008-12-05, PGTI,"Pgt, Inc.",Jackson Jeffrey T,"Exec. VP, CFO",P - Purchase,$1.00,"+1,000","97,785",+1%,"+$1,000",+20,+19,-11,+45
3493,M,2008-12-09 16:11:19,2008-12-05, SOFO,Sonic Foundry Inc,Kleinman David,Dir,P - Purchase,$0.53,"+8,000","8,000",New,"+$4,210",+4,-13,+21,+42
3494,D,2008-12-09 16:10:40,2008-12-05, VSCI,Vision Sciences Inc /de/,Hanuka David,"VP Research, Development",P - Purchase,$1.60,"+2,000",0,-100%,"+$3,200",-4,-25,-16,-44
3495,AM,2008-12-09 16:10:18,2008-12-03, WSZZ,Western Sizzlin Corp,Dash Acquisitions LLC,"Dir, 10%",P - Purchase,$8.66,"+9,385","605,353",+2%,"+$81,282",,,,
3496,M,2008-12-09 16:07:58,2008-12-05, BBX,Bankatlantic Bancorp Inc,Bfc Financial Corp,10%,P - Purchase,$3.70,"+135,783","2,310,130",+6%,"+$502,156",+5,+25,+43,-2
3497,M,2008-12-09 16:06:36,2008-11-24, GLRE,"Greenlight Capital Re, Ltd.",Montpellier Investments L.P.,"Possible Member of 10% Group, 10%",P - Purchase,$10.11,"+200,000","3,000,000",+7%,"+$2,021,432",+3,-11,+18,+42
3498,,2008-12-09 16:05:14,2008-12-05, PGTI,"Pgt, Inc.",Ferrucci Mario III,"V. P., GC",P - Purchase,$1.11,"+4,504","47,477",+10%,"+$4,999",+20,+19,-11,+45
3499,DM,2008-12-09 16:04:51,2008-12-02, ROMA,Roma Financial Corp,Perilli Maurice T,EVP-Chair,P - Purchase,$13.50,"+2,000","73,500",+3%,"+$27,000",-2,-3,-10,-6
3500,D,2008-12-19 21:12:31,2008-12-17, RDEA,"Ardea Biosciences, Inc./de",Tang Kevin C,"Dir, 10%",P - Purchase,$11.14,"+156,652","3,531,495",+5%,"+$1,745,103",+7,+8,+11,+34
3501,,2008-12-19 20:40:41,2008-12-17, EVBN,Evans Bancorp Inc,Kirst Kenneth C,Dir,P - Purchase,$15.55,+100,"3,014",+3%,"+$1,555",-9,+3,-4,-19
3502,,2008-12-19 20:03:06,2008-12-17, NTN,Ntn Buzztime Inc,Trinad Capital Master Fund Ltd.,10%,P - Purchase,$0.12,"+351,000","7,689,727",+5%,"+$42,120",-8,0,+50,+267
3503,DM,2008-12-19 19:24:26,2008-12-17, INCY,Incyte Corp,"Baker Biotech Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.50,"+227,270","3,475,840",+7%,"+$796,551",-5,-5,-10,-14
3504,,2008-12-19 19:18:37,2008-12-17, REMI,"Remedent, Inc.",Ross Stephen Farley,CFO; Secretary,P - Purchase,$0.45,"+5,000","523,777",+1%,"+$2,250",,,,
3505,DM,2008-12-19 19:12:17,2008-12-17, INCY,Incyte Corp,"Baker Bros. Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.55,"+1,896","285,479",+1%,"+$6,734",-5,-5,-10,-14
3506,,2008-12-19 19:04:31,2008-12-19, TAIT,Taitron Components Inc,Ku Tzu Sheng,"COB, 10%",P - Purchase,$0.81,"+1,232","18,516",+7%,"+$1,000",+7,+6,+14,+32
3507,,2008-12-19 18:53:45,2008-12-18, LULU,Lululemon Athletica Inc.,Day Christine McCormick,CEO,P - Purchase,$7.73,"+3,200","7,200",+80%,"+$24,736",+1,-10,-18,+58
3508,DM,2008-12-19 18:52:27,2008-12-17, INCY,Incyte Corp,"Baker / Tisch Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.51,"+5,056","139,110",+4%,"+$17,730",-5,-5,-10,-14
3509,M,2008-12-19 18:52:06,2008-12-18, ASPM,Aspect Medical Systems Inc,O'Connor John James,Dir,P - Purchase,$3.65,"+45,000","52,000",+643%,"+$164,262",,,,
3510,,2008-12-19 18:48:12,2008-12-18, AHT,Ashford Hospitality Trust Inc,Bennett Archie Jr,COB,P - Purchase,$7.05,"+5,000","1,481,914",0%,"+$35,250",-8,-15,-4,+55
3511,ADM,2008-12-19 18:44:31,2008-12-17, INCY,Incyte Corp,"14159 Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.51,"+20,085","344,660",+6%,"+$70,412",-5,-5,-10,-14
3512,ADM,2008-12-19 18:42:56,2008-12-17, INCY,Incyte Corp,"Baker Brothers Life Sciences Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.51,"+735,332","7,027,300",+12%,"+$2,577,883",-5,-5,-10,-14
3513,DM,2008-12-19 18:38:25,2008-12-17, INCY,Incyte Corp,"Baker Brothers Life Sciences Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.51,"+735,332","7,027,300",+12%,"+$2,577,883",-5,-5,-10,-14
3514,,2008-12-19 18:31:11,2008-12-18, GLTC,"Geltech Solutions, Inc.",Ingarra Joseph,Pres,P - Purchase,$1.00,+200,"128,043",0%,+$200,,,,
3515,DM,2008-12-19 18:24:15,2008-07-31, EAR,Hearusa Inc,Silver Jack,10%,P - Purchase,$0.58,"+1,175,381","3,800,000",+45%,"+$682,388",,,,
3516,D,2008-12-19 18:14:21,2008-12-19, RDEA,"Ardea Biosciences, Inc./de","Baker Bros. Capital (Gp), LLC",10%,P - Purchase,$11.14,+820,"164,076",+1%,"+$9,135",+7,+8,+11,+34
3517,D,2008-12-19 18:13:26,2008-12-19, RDEA,"Ardea Biosciences, Inc./de","Baker Brothers Life Sciences Capital (Gp), LLC",10%,P - Purchase,$11.14,"+589,169","3,193,943",+23%,"+$6,563,343",+7,+8,+11,+34
3518,D,2008-12-19 18:11:51,2008-12-19, RDEA,"Ardea Biosciences, Inc./de","14159 Capital (Gp), LLC",10%,P - Purchase,$11.14,"+16,093","70,036",+30%,"+$179,276",+7,+8,+11,+34
3519,DM,2008-12-19 18:08:56,2008-12-17, INCY,Incyte Corp,"14159 Capital (Gp), LLC","Dir, 10%",P - Purchase,$3.51,"+20,085","344,660",+6%,"+$70,412",-5,-5,-10,-14
